CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
9761,26,Male,125277,PPC,Consideration,8444.99,0.1942,0.0727,49,3.3059,1.4031,44,12,8,6,2136,1
9762,52,Male,27139,SEO,Awareness,296.77,0.2161,0.0397,40,4.9006,14.9884,84,0,1,7,3281,1
9763,37,Female,31226,Email,Conversion,2412.64,0.2656,0.0551,17,6.0847,11.907,55,8,7,7,1128,1
9764,66,Male,125234,PPC,Awareness,9457.8,0.1669,0.1697,21,1.1167,5.9452,85,17,1,2,3115,1
9765,59,Female,100298,PPC,Consideration,3914.02,0.1241,0.1423,15,9.6335,11.2776,72,19,1,5,2061,1
9766,52,Female,103652,Social Media,Conversion,9392.06,0.1141,0.0966,48,1.9789,5.9614,83,10,5,5,2540,1
9767,67,Male,142558,Social Media,Retention,2814.7,0.2556,0.0156,48,8.3552,14.076,12,15,7,4,3511,1
9768,35,Female,58108,PPC,Retention,2258.87,0.2199,0.0606,15,9.7834,5.9826,63,2,0,8,2771,1
9769,34,Female,90647,SEO,Conversion,2219.67,0.2726,0.1485,25,7.3381,11.6084,87,9,7,8,182,1
9770,41,Male,88617,Email,Retention,943.76,0.2896,0.1074,42,9.7002,2.7515,29,1,7,2,292,1
9771,20,Female,49815,PPC,Conversion,8974.68,0.097,0.0928,5,1.1772,12.8586,51,7,3,7,1185,1
9772,49,Female,27802,SEO,Retention,9800.37,0.1636,0.0696,6,4.1909,9.4964,53,17,5,8,4326,1
9773,52,Female,62230,SEO,Consideration,9549.64,0.1932,0.1253,8,5.2881,12.2102,56,2,1,4,4007,1
9774,55,Female,142215,PPC,Retention,8535.08,0.0575,0.1936,43,8.0465,6.5604,17,5,0,5,1983,1
9775,30,Female,83372,SEO,Retention,8484.19,0.0255,0.1812,25,6.8908,5.5216,24,12,6,3,1686,1
9776,64,Female,133884,Referral,Consideration,6644.75,0.2617,0.0158,1,7.6241,8.223,52,18,6,5,562,1
9777,42,Female,74020,SEO,Consideration,8279.52,0.1653,0.1014,35,2.302,6.1287,19,13,2,2,4018,1
9778,26,Female,103449,PPC,Retention,2162.59,0.1755,0.0726,2,8.6029,7.9551,10,12,2,5,4735,1
9779,21,Female,37465,SEO,Awareness,3940.34,0.1709,0.107,20,8.4,6.7444,39,14,9,9,2818,1
9780,31,Female,27994,PPC,Awareness,6444.28,0.2289,0.1252,43,7.9202,3.3513,97,18,0,6,518,1
9781,54,Male,23531,Social Media,Conversion,8760.24,0.0522,0.048,2,8.3615,14.6611,22,17,0,0,2027,1
9782,51,Female,29343,PPC,Retention,6638.65,0.1881,0.1585,8,2.9224,0.7332,89,11,1,6,1043,1
9783,28,Female,79066,SEO,Conversion,8406.32,0.1461,0.1003,11,2.2624,13.9219,86,7,9,2,185,1
9784,58,Male,119020,PPC,Consideration,4792.1,0.2701,0.1985,7,9.0556,12.4972,41,13,2,4,4634,1
9785,20,Female,26229,Email,Retention,7201.31,0.1607,0.0148,36,9.6131,6.6031,46,0,3,4,2252,1
9786,45,Male,114311,PPC,Consideration,9801.81,0.2835,0.046,20,4.8184,5.1704,55,0,7,5,1443,1
9787,46,Male,112302,PPC,Retention,1619.54,0.1124,0.141,36,5.023,2.888,32,0,4,1,3839,1
9788,26,Female,102124,Email,Retention,9276.51,0.2904,0.1421,39,7.6688,2.4294,88,16,1,8,4509,1
9789,20,Female,108704,Email,Consideration,5271.4,0.2638,0.1206,2,5.455,8.4883,97,17,6,6,2778,1
9790,42,Male,64789,Email,Retention,6467.86,0.1794,0.1947,40,3.822,2.0287,25,19,7,3,1830,1
9791,51,Female,64069,Referral,Retention,8790.9,0.1126,0.0889,20,2.7109,7.4088,68,14,2,4,3698,1
9792,29,Female,122398,PPC,Conversion,4155.58,0.119,0.0892,25,1.2039,12.3133,28,18,5,4,2337,1
9793,59,Male,107402,Email,Consideration,4245.06,0.2341,0.183,23,6.2893,11.4768,93,8,9,9,3179,1
9794,26,Female,140428,Email,Awareness,5319.1,0.1784,0.1123,45,2.2794,2.4214,59,1,7,5,2415,1
9795,32,Female,29524,Social Media,Awareness,289.11,0.1265,0.0772,33,8.7252,14.4356,90,7,9,3,1607,1
9796,57,Female,141907,Referral,Retention,5017.0,0.1945,0.1466,31,9.8458,4.6495,36,7,5,5,4820,1
9797,42,Female,144928,PPC,Conversion,2981.76,0.2226,0.1277,26,5.1197,10.7325,24,14,9,3,2560,1
9798,22,Female,108074,SEO,Retention,9286.75,0.0166,0.0682,46,2.0401,4.8572,73,10,5,4,4353,1
9799,28,Male,128345,Referral,Conversion,968.58,0.0361,0.0666,29,6.2472,9.4527,43,14,7,3,4036,1
9800,51,Male,106762,Referral,Retention,4647.27,0.0374,0.0852,3,6.1649,8.8011,33,18,0,8,2121,1
9801,41,Female,83103,Social Media,Awareness,9479.93,0.0773,0.0236,1,2.2002,3.0856,11,10,1,0,940,0
9802,32,Female,28103,PPC,Consideration,9020.25,0.1338,0.1891,22,6.8224,9.9621,92,0,2,4,537,1
9803,55,Male,78581,PPC,Conversion,7043.35,0.2431,0.0448,40,3.8446,5.2271,38,16,6,4,2766,1
9804,25,Female,103938,Email,Retention,5934.67,0.1118,0.0468,3,8.6094,9.3617,18,10,0,0,496,0
9805,22,Female,74203,Email,Retention,2879.24,0.0151,0.1329,36,6.2913,8.35,18,13,3,3,1382,1
9806,65,Male,35090,Referral,Conversion,3732.88,0.1502,0.1476,10,4.8966,12.7185,28,11,2,1,358,1
9807,43,Male,35915,Social Media,Conversion,992.34,0.299,0.15,35,9.6699,3.5971,65,11,7,1,3842,1
9808,35,Male,61477,PPC,Awareness,7882.47,0.1112,0.0813,35,5.421,2.6955,89,3,6,1,3757,1
9809,23,Female,76987,Social Media,Conversion,3306.31,0.2888,0.1759,14,8.9856,12.896,97,14,0,9,2429,1
9810,54,Male,119742,SEO,Retention,6711.04,0.0394,0.1134,36,3.3788,6.9459,93,8,8,0,3940,1
9811,65,Female,73238,PPC,Awareness,3640.19,0.0602,0.0933,2,4.976,11.8367,75,14,3,8,3791,1
9812,30,Female,107047,Email,Awareness,4696.87,0.22,0.164,47,1.755,14.4138,19,1,6,5,2390,1
9813,45,Female,136740,Referral,Consideration,5594.52,0.1554,0.0563,29,4.8048,8.3927,56,15,5,6,2194,1
9814,22,Male,142217,Social Media,Consideration,8038.34,0.2319,0.1734,22,9.0504,4.8599,96,0,2,5,608,1
9815,30,Female,35029,Email,Consideration,2190.45,0.2604,0.1124,32,8.4652,12.0163,8,15,5,3,1100,1
9816,34,Female,116367,Referral,Conversion,4047.78,0.0828,0.181,0,9.7814,13.9987,1,14,6,9,330,1
9817,67,Female,109067,Email,Awareness,1387.81,0.208,0.0483,0,7.7476,4.0547,27,13,4,1,3626,0
9818,57,Female,73520,PPC,Conversion,850.03,0.1862,0.1879,2,3.4434,10.481,33,2,9,4,3271,1
9819,62,Female,90053,Social Media,Awareness,6086.28,0.2598,0.1407,8,2.4475,11.8185,20,5,3,2,548,1
9820,49,Female,71464,SEO,Retention,1972.0,0.1347,0.1275,31,2.6156,0.8852,82,10,5,0,980,0
9821,46,Male,41961,Email,Conversion,692.01,0.025,0.0902,12,6.9524,9.0879,77,6,9,1,487,1
9822,68,Male,46835,Social Media,Awareness,8981.27,0.1765,0.1917,44,4.4402,9.6809,80,13,7,7,3186,1
9823,20,Male,47725,PPC,Consideration,5389.71,0.2881,0.0943,30,4.7263,9.7298,55,9,6,6,2225,1
9824,57,Female,45357,Email,Consideration,1432.82,0.0142,0.1047,20,8.7452,1.7196,4,3,2,6,2198,0
9825,51,Male,129209,PPC,Retention,628.92,0.0797,0.1585,22,7.54,0.8145,84,0,1,8,4357,0
9826,57,Male,21244,SEO,Conversion,1286.61,0.1017,0.0641,12,2.8835,4.7586,21,3,9,9,1912,1
9827,44,Female,87952,SEO,Awareness,4766.24,0.2321,0.0654,25,2.5399,5.6886,58,14,4,1,3364,1
9828,30,Male,68061,Referral,Consideration,6717.81,0.1038,0.1573,24,8.3974,2.597,39,5,8,1,3672,1
9829,62,Male,26490,Referral,Awareness,6448.67,0.0793,0.0344,7,9.5825,7.889,83,18,9,9,1666,1
9830,50,Male,140856,Referral,Conversion,1529.79,0.1981,0.1664,39,2.6663,3.7994,91,17,4,5,2747,1
9831,23,Female,143855,PPC,Consideration,6371.54,0.0235,0.1288,29,9.5659,5.3942,62,9,9,1,2082,1
9832,41,Female,97219,Referral,Retention,4108.17,0.0595,0.1124,4,4.8676,4.7459,31,3,0,7,2288,0
9833,36,Male,146305,Social Media,Retention,4700.96,0.1283,0.0535,23,9.1509,11.6945,44,15,8,8,2746,1
9834,33,Female,25839,PPC,Conversion,8034.16,0.1131,0.1594,9,7.7577,13.2176,82,18,1,5,1923,1
9835,57,Female,44992,PPC,Conversion,3391.74,0.1107,0.1629,18,9.146,4.8279,91,10,1,5,2102,1
9836,45,Female,133154,Referral,Awareness,1555.29,0.0415,0.1018,34,6.8063,5.9614,86,9,5,4,1088,1
9837,50,Female,143094,Referral,Retention,8747.19,0.1146,0.0839,21,2.4131,12.3215,32,15,2,9,571,1
9838,65,Female,64938,PPC,Conversion,2200.09,0.2414,0.0568,38,1.5433,11.5069,81,14,4,6,1706,1
9839,58,Female,144015,SEO,Conversion,3010.9,0.13,0.1533,37,6.644,10.7775,34,16,4,5,3080,1
9840,30,Male,76249,SEO,Retention,7095.24,0.18,0.1315,6,1.5252,10.7639,45,1,2,8,2906,1
9841,60,Male,64735,Referral,Awareness,6867.15,0.0574,0.0493,38,3.1239,4.8091,35,13,7,5,4453,1
9842,62,Male,123313,SEO,Awareness,8023.96,0.0302,0.1609,19,2.8561,14.0797,61,7,2,0,2489,1
9843,42,Female,70734,Social Media,Retention,1920.28,0.2652,0.1776,39,4.8439,12.2333,82,14,5,3,911,1
9844,59,Female,67080,Social Media,Retention,3587.57,0.1061,0.0213,31,6.3764,3.573,89,0,9,6,4549,1
9845,53,Female,147403,Social Media,Retention,1346.24,0.1116,0.1568,1,9.2005,10.1012,99,5,4,2,1016,1
9846,44,Male,94460,PPC,Retention,5456.29,0.2645,0.172,14,9.4257,2.746,25,19,6,5,3361,1
9847,55,Female,145626,PPC,Retention,2996.45,0.2153,0.1984,9,9.8414,8.8757,6,18,5,3,4718,1
9848,24,Female,101457,PPC,Conversion,6920.46,0.2293,0.0551,20,7.8744,4.6919,86,10,8,4,3618,1
9849,22,Female,44260,PPC,Consideration,103.41,0.2078,0.0805,14,9.2917,2.0261,4,5,1,7,2676,1
9850,60,Female,79607,PPC,Retention,690.86,0.0407,0.1936,33,8.1156,9.246,86,18,9,5,2015,1
9851,62,Female,81852,Referral,Consideration,4382.35,0.2878,0.0279,34,9.1954,13.3223,99,3,5,1,3788,1
9852,68,Female,48380,SEO,Awareness,9586.02,0.2736,0.1095,4,1.9376,2.5403,31,9,9,2,4773,1
9853,48,Female,104347,Referral,Conversion,8919.43,0.0785,0.1063,18,9.6542,13.5364,78,10,9,0,3575,1
9854,40,Female,91257,SEO,Consideration,9940.69,0.2432,0.1252,6,3.1111,2.3533,90,7,4,8,3677,1
9855,59,Male,61191,Referral,Awareness,4226.62,0.1287,0.0729,45,6.1162,11.2572,80,8,8,9,4192,1
9856,27,Male,24930,Social Media,Awareness,561.03,0.2083,0.1859,43,5.6514,14.8492,83,0,1,5,4509,1
9857,49,Female,24353,Email,Awareness,3128.97,0.058,0.0613,41,6.0802,1.8584,56,18,7,9,4267,1
9858,60,Male,27832,PPC,Retention,6790.13,0.1662,0.1334,41,7.3183,3.5837,79,16,6,8,726,1
9859,47,Female,140063,Email,Conversion,1438.12,0.0467,0.1042,35,5.8564,7.2216,61,8,0,2,1117,1
9860,56,Male,69554,Email,Awareness,3069.72,0.1655,0.0607,17,7.1987,11.1952,27,16,2,4,3807,1
9861,48,Female,108487,Social Media,Retention,656.05,0.0806,0.0459,5,5.8095,13.5197,94,11,3,4,3293,1
9862,35,Male,74017,Email,Consideration,4802.17,0.1412,0.1917,3,1.1084,11.0721,79,13,7,4,4982,1
9863,53,Male,77298,Email,Conversion,2168.31,0.2037,0.1166,4,6.6463,11.6827,77,8,1,8,1915,1
9864,19,Female,134752,Social Media,Consideration,1003.36,0.2644,0.1248,13,5.9968,7.056,73,6,7,1,4827,1
9865,31,Male,71389,SEO,Consideration,4171.04,0.0579,0.1588,40,6.2726,5.6593,65,15,1,5,1911,1
9866,30,Male,93306,Referral,Retention,3577.13,0.269,0.0254,46,1.014,7.8626,96,13,2,7,4609,1
9867,46,Male,45525,Email,Consideration,5421.43,0.1231,0.1456,32,5.2187,9.9181,40,5,7,9,1481,1
9868,29,Female,102092,PPC,Conversion,7515.48,0.2547,0.0414,20,8.8748,7.784,85,14,8,9,4451,1
9869,56,Male,100630,Social Media,Consideration,1214.43,0.1586,0.1507,12,3.993,11.9598,65,12,4,3,1800,1
9870,19,Female,93471,Email,Retention,7932.14,0.26,0.0369,1,5.0039,2.7776,63,19,3,0,779,0
9871,49,Female,88211,SEO,Awareness,360.27,0.2022,0.1682,14,2.102,6.2447,6,4,2,4,929,0
9872,30,Female,51280,SEO,Retention,4486.71,0.1575,0.1394,46,5.0521,1.4644,40,14,2,4,3248,1
9873,63,Female,144130,PPC,Awareness,5915.56,0.1006,0.0833,15,4.562,10.2358,44,17,8,3,4463,1
9874,44,Female,31240,Email,Consideration,9574.29,0.291,0.0782,34,8.9474,11.477,43,12,3,1,637,1
9875,66,Male,85092,PPC,Awareness,5781.84,0.2423,0.0383,44,1.319,10.1771,29,10,1,6,2053,1
9876,58,Female,89541,SEO,Retention,1671.62,0.1205,0.1818,19,9.5609,14.3498,37,10,3,6,2500,1
9877,34,Male,82851,SEO,Retention,5223.66,0.0583,0.0325,0,6.1876,14.0161,38,11,2,2,4144,1
9878,57,Female,26544,Referral,Conversion,4018.26,0.2361,0.0997,45,5.7667,4.421,18,18,4,9,4425,1
9879,48,Female,77981,SEO,Conversion,4845.62,0.2971,0.0549,2,8.9758,4.026,46,11,3,5,2644,1
9880,51,Female,37332,Social Media,Awareness,2051.26,0.0909,0.1993,16,2.7191,0.8672,37,18,1,1,3803,0
9881,41,Female,46836,Referral,Awareness,5058.19,0.2756,0.1213,16,2.8811,7.7872,16,18,9,0,617,1
9882,62,Male,34388,PPC,Conversion,1585.39,0.0464,0.0384,40,8.8698,12.9862,73,0,0,8,1421,1
9883,52,Female,133263,SEO,Consideration,7466.03,0.2861,0.1368,19,9.365,2.7838,78,13,0,9,3371,1
9884,65,Female,21694,Social Media,Conversion,5979.67,0.2261,0.1984,19,8.5403,9.104,68,16,0,0,2701,1
9885,23,Male,147727,Referral,Consideration,877.42,0.1105,0.125,3,1.3714,10.9453,98,1,2,9,3312,0
9886,36,Female,106677,Social Media,Awareness,8907.18,0.0983,0.0969,10,6.8686,5.8315,3,6,1,4,2504,1
9887,47,Female,108202,Referral,Awareness,6202.16,0.1966,0.0657,14,5.0602,10.6927,34,5,3,2,3202,1
9888,24,Female,133057,Referral,Retention,3229.46,0.1821,0.0275,44,8.2704,12.6411,0,19,2,8,2007,1
9889,27,Female,69294,Referral,Retention,551.86,0.2765,0.0534,26,2.4232,0.6524,80,19,6,7,4912,1
9890,58,Male,58769,PPC,Consideration,6359.04,0.2322,0.1152,23,9.283,11.1608,84,0,7,3,296,1
9891,49,Male,59420,Referral,Consideration,3797.06,0.1667,0.1532,19,4.0186,9.1977,57,5,4,7,4114,1
9892,51,Female,133289,Referral,Conversion,9085.42,0.279,0.1768,43,3.9091,12.7501,21,14,5,4,1398,1
9893,45,Female,122885,Social Media,Consideration,445.29,0.1819,0.1608,14,2.6058,2.5098,4,16,6,9,2187,1
9894,32,Male,57855,Referral,Awareness,487.11,0.2564,0.0338,5,1.0626,12.203,59,3,8,7,4662,0
9895,47,Male,21460,PPC,Awareness,9498.06,0.2539,0.157,17,3.8147,2.5471,35,1,0,1,2405,1
9896,54,Female,122191,Social Media,Awareness,9652.25,0.2766,0.1205,21,2.3349,8.9808,8,15,1,7,1537,1
9897,46,Male,67646,Referral,Retention,374.65,0.0296,0.0991,48,7.6433,4.4278,83,12,0,6,795,0
9898,39,Male,61252,Social Media,Consideration,7188.73,0.1793,0.1188,20,7.8097,3.9801,56,10,8,5,681,1
9899,21,Male,29835,PPC,Consideration,2292.8,0.1458,0.0115,23,8.4514,7.7317,77,10,1,7,3670,1
9900,37,Male,133947,Social Media,Retention,7043.79,0.1523,0.0229,16,1.049,11.4813,83,15,1,6,4941,1
9901,49,Female,30910,PPC,Retention,8700.45,0.1434,0.1099,10,4.1634,9.8557,89,9,4,4,2715,1
9902,53,Female,102757,SEO,Retention,1098.23,0.2529,0.043,17,1.0523,14.8342,3,3,8,4,4564,1
9903,67,Male,111149,Referral,Awareness,2463.79,0.1023,0.1137,34,5.5694,2.2264,50,18,2,9,889,1
9904,21,Male,116889,PPC,Consideration,338.37,0.1442,0.0773,30,9.1811,10.9655,38,6,9,6,4994,1
9905,44,Male,124150,Referral,Conversion,533.92,0.0682,0.1824,27,4.671,1.3043,83,17,7,7,1170,1
9906,34,Female,28463,PPC,Conversion,393.22,0.083,0.1904,23,8.863,5.6831,51,11,9,3,3331,1
9907,29,Male,33336,Email,Consideration,8026.76,0.2015,0.1962,35,9.5282,5.4808,74,9,0,2,1878,1
9908,39,Female,46534,Email,Consideration,3053.1,0.0439,0.1808,44,3.1408,4.2151,70,14,9,1,4230,1
9909,34,Female,22369,Email,Retention,4982.79,0.0645,0.1973,23,1.0914,8.2198,54,11,1,5,40,0
9910,27,Male,45381,PPC,Retention,7899.66,0.1631,0.1442,32,7.6561,4.0327,30,0,7,6,911,1
9911,18,Male,132296,Referral,Awareness,4999.94,0.0227,0.1925,29,6.2111,5.8298,49,9,0,1,2740,1
9912,39,Male,105094,Email,Retention,4349.04,0.0468,0.1319,36,4.1243,12.9627,7,10,8,1,3929,1
9913,43,Female,107905,Referral,Consideration,214.57,0.2604,0.1638,12,4.3084,5.1939,86,19,3,2,548,1
9914,35,Female,119186,PPC,Awareness,5723.59,0.2554,0.0351,15,1.7288,14.7964,14,18,2,3,4373,1
9915,67,Male,116490,Referral,Conversion,1334.96,0.1109,0.1397,47,8.8396,4.5026,64,14,2,4,3883,1
9916,31,Female,45407,Referral,Consideration,7670.02,0.1109,0.1869,42,3.1786,13.5936,9,2,0,3,2657,1
9917,64,Male,82552,Email,Conversion,2651.6,0.2816,0.1126,8,1.8739,6.7535,40,15,7,3,870,1
9918,46,Female,55939,Social Media,Consideration,6774.46,0.0175,0.0455,49,8.0158,13.6592,87,19,3,2,1581,1
9919,29,Female,112303,SEO,Consideration,6497.61,0.1783,0.1101,46,5.3657,6.6885,78,15,0,6,281,1
9920,53,Female,87576,PPC,Awareness,6205.09,0.1832,0.1443,12,7.8661,11.6702,47,9,4,6,1922,1
9921,52,Female,148081,PPC,Awareness,2742.82,0.2385,0.1563,6,9.1169,6.3,20,14,9,3,3928,1
9922,69,Female,108652,PPC,Retention,2744.19,0.286,0.1095,34,4.4391,9.5031,85,7,7,0,1718,1
9923,29,Female,46170,SEO,Consideration,8644.18,0.1132,0.0513,43,1.4902,1.2466,23,1,7,1,3630,1
9924,24,Female,91908,Social Media,Consideration,226.79,0.137,0.1861,25,3.2792,9.1855,73,3,9,3,4515,1
9925,46,Female,144506,Referral,Awareness,1897.07,0.2047,0.157,49,1.4596,5.0813,22,13,2,3,2574,1
9926,28,Male,42369,PPC,Conversion,6140.69,0.2905,0.0614,8,2.3424,14.9462,79,17,3,7,902,1
9927,50,Male,93098,Referral,Retention,8188.76,0.2683,0.1642,34,8.6405,12.254,68,2,9,1,670,1
9928,23,Female,64544,Email,Consideration,3647.62,0.2034,0.0761,23,9.4728,1.6538,32,2,3,0,3245,1
9929,64,Female,25900,Email,Awareness,6569.09,0.2584,0.0694,32,7.0922,3.3749,35,4,2,8,1038,1
9930,32,Female,60733,Email,Consideration,5615.85,0.0347,0.174,20,7.5864,9.4331,24,1,5,5,3317,1
9931,49,Female,107236,PPC,Awareness,738.95,0.1194,0.1759,21,7.5834,4.8562,57,5,2,0,2197,0
9932,68,Female,126769,SEO,Retention,6255.33,0.0138,0.0857,38,2.1102,3.5871,89,3,5,5,945,0
9933,28,Female,20589,PPC,Conversion,8157.64,0.0615,0.0117,18,1.424,5.6576,65,1,4,8,1203,1
9934,40,Female,80044,Email,Consideration,9925.24,0.1928,0.0454,43,7.2856,2.04,97,18,1,8,4023,1
9935,43,Female,85311,Email,Consideration,393.44,0.2668,0.1828,45,1.3368,8.5398,30,14,7,4,4034,1
9936,51,Male,77926,PPC,Retention,6634.58,0.1935,0.1808,44,8.3058,4.6036,43,1,6,0,2835,1
9937,63,Male,90599,SEO,Conversion,4204.04,0.2026,0.0961,31,6.3202,13.0716,62,3,6,4,1618,1
9938,51,Female,105553,SEO,Consideration,196.9,0.0401,0.0678,4,2.0216,0.9749,44,13,5,9,3885,0
9939,46,Male,103910,Referral,Retention,6182.17,0.2028,0.0675,11,6.9336,5.5887,82,11,8,4,3741,1
9940,21,Female,108435,Social Media,Consideration,1312.03,0.1418,0.1805,39,6.4568,8.4692,81,2,3,1,2302,1
9941,34,Male,69008,Email,Consideration,3847.81,0.1989,0.0717,5,4.3868,3.9099,49,7,4,2,4393,1
9942,52,Male,86794,SEO,Retention,2687.53,0.1046,0.1072,17,8.3595,1.3316,66,19,8,3,1759,1
9943,30,Female,99134,Email,Retention,3675.52,0.1786,0.1489,6,3.7415,1.5506,70,9,2,2,4136,1
9944,58,Female,22866,Social Media,Awareness,4977.69,0.133,0.0498,18,4.4012,2.8102,86,18,2,2,4198,1
9945,56,Male,72890,Email,Awareness,3656.17,0.172,0.0582,14,7.2696,4.4424,0,14,7,2,4631,1
9946,32,Female,135259,SEO,Consideration,5572.05,0.0527,0.078,41,7.7683,10.7332,70,13,9,1,612,1
9947,46,Female,61504,Referral,Retention,2462.63,0.1248,0.1343,8,3.462,7.3824,85,18,5,5,299,1
9948,46,Female,115668,PPC,Conversion,6390.08,0.1185,0.1653,19,1.1511,0.9774,66,19,1,8,1168,1
9949,28,Male,73374,PPC,Conversion,8552.25,0.2236,0.1139,47,2.5867,2.748,82,18,2,0,1224,1
9950,69,Female,49404,SEO,Consideration,2318.26,0.2149,0.0353,19,3.3688,5.8349,93,13,7,1,2131,1
9951,49,Female,85223,SEO,Awareness,5127.98,0.2736,0.0948,3,9.1451,6.5867,8,5,4,9,1581,1
9952,19,Male,131008,Social Media,Retention,6522.03,0.1933,0.0343,9,9.0425,1.4156,98,7,1,5,3632,1
9953,64,Female,20637,Email,Retention,5689.8,0.1012,0.0268,41,6.9463,2.2554,34,18,2,0,4396,1
9954,31,Female,110152,Social Media,Awareness,3719.93,0.2371,0.122,39,7.3839,4.3018,12,2,1,9,2980,1
9955,37,Female,123186,PPC,Retention,6457.78,0.1541,0.1917,0,6.5913,12.6315,25,2,4,6,3317,1
9956,39,Female,35828,Email,Consideration,379.64,0.0661,0.1691,34,8.0127,3.5334,44,3,4,2,3610,1
9957,28,Male,73544,Social Media,Retention,3762.07,0.2267,0.1571,23,4.1608,3.7885,50,6,8,5,2333,1
9958,44,Male,111732,PPC,Retention,5372.86,0.0484,0.1481,43,5.9204,7.6706,91,1,5,2,2456,1
9959,20,Female,121976,Email,Awareness,304.07,0.0617,0.1805,6,7.0359,13.4263,24,12,1,5,2535,1
9960,34,Female,65097,Referral,Awareness,5125.72,0.23,0.153,21,5.2159,8.1587,55,10,0,3,2139,1
9961,61,Female,133271,Referral,Conversion,6577.12,0.2333,0.1291,22,7.954,1.6507,38,12,6,8,3575,1
9962,45,Female,52022,Social Media,Consideration,7616.16,0.2393,0.0793,0,9.3933,3.2034,2,1,6,2,46,1
9963,46,Male,52202,SEO,Awareness,1222.4,0.0951,0.0292,23,6.9742,12.9091,74,3,9,4,2854,1
9964,38,Male,48704,Email,Awareness,9906.59,0.2613,0.0976,19,1.672,13.213,93,15,5,5,2643,1
9965,64,Female,111411,Social Media,Awareness,6101.06,0.2196,0.1857,31,6.4921,12.0341,52,14,1,9,4726,1
9966,33,Male,149688,SEO,Retention,3695.62,0.2519,0.1208,30,7.2668,8.3566,32,14,7,0,4560,1
9967,54,Female,43641,SEO,Consideration,2566.02,0.2155,0.0451,32,3.5493,6.8677,61,2,3,6,2713,1
9968,37,Male,57479,Email,Consideration,5771.68,0.1781,0.1333,35,3.8959,4.3892,97,12,6,8,820,1
9969,23,Female,98771,Email,Retention,8828.95,0.0417,0.0984,17,6.3585,8.443,66,16,7,5,1462,1
9970,36,Male,42027,SEO,Retention,5253.6,0.2162,0.187,36,7.364,10.4009,68,17,6,9,3980,1
9971,22,Female,118463,PPC,Awareness,6648.57,0.2102,0.0406,32,8.8429,9.1892,94,15,2,3,1014,1
9972,20,Female,62912,Social Media,Conversion,3641.19,0.1006,0.1453,32,7.8627,3.7706,3,0,7,6,3091,1
9973,18,Male,133097,Email,Conversion,3942.71,0.2234,0.1395,4,2.2057,13.595,71,13,3,3,4184,1
9974,55,Male,128227,SEO,Consideration,2933.13,0.1696,0.1969,17,4.1328,6.1613,58,1,7,8,84,1
9975,32,Male,112558,PPC,Conversion,7085.81,0.1722,0.1173,8,2.3389,13.3309,16,5,4,7,611,1
9976,51,Female,91474,Referral,Awareness,3655.96,0.1166,0.1756,41,7.8125,6.263,21,11,8,0,1015,1
9977,52,Male,148773,SEO,Retention,1988.09,0.0439,0.0147,30,3.398,1.0576,37,7,2,2,393,0
9978,66,Female,129658,PPC,Consideration,3757.07,0.0729,0.0333,6,2.1116,11.2003,87,6,1,0,3294,0
9979,42,Female,62692,Referral,Consideration,8552.89,0.233,0.0757,14,1.8661,13.842,30,17,3,0,2122,1
9980,41,Female,118884,PPC,Retention,7408.7,0.0887,0.1277,45,2.0305,4.194,48,10,1,6,3983,1
9981,29,Male,52209,Email,Conversion,3412.94,0.0107,0.0953,3,3.2241,8.366,51,19,1,6,3556,1
9982,35,Female,77563,SEO,Consideration,9077.41,0.2991,0.0485,45,8.0412,12.2105,88,1,0,8,3474,1
9983,32,Male,76738,Referral,Retention,840.84,0.0711,0.1219,38,3.1396,5.1557,37,10,7,0,1899,1
9984,61,Female,57242,PPC,Retention,592.56,0.2001,0.1177,7,3.5323,4.6495,95,7,0,1,4199,0
9985,33,Female,29941,Referral,Conversion,1361.96,0.2788,0.1096,23,8.9262,6.4604,48,19,7,8,4646,1
9986,44,Female,27073,Social Media,Conversion,1252.9,0.1839,0.0272,7,4.9808,8.4833,89,16,8,8,3420,1
9987,25,Female,127966,SEO,Awareness,969.56,0.2417,0.1861,4,5.5795,8.5117,99,12,5,9,815,1
9988,63,Male,57827,Email,Conversion,6647.29,0.2931,0.1225,22,1.0245,7.5522,26,19,6,1,474,1
9989,42,Male,66225,Referral,Conversion,6048.34,0.2595,0.0602,42,1.739,12.3949,22,11,5,3,859,1
9990,34,Female,57096,PPC,Retention,6511.29,0.1718,0.1406,33,7.6654,2.7173,83,10,0,6,2476,1
9991,46,Male,70546,Referral,Consideration,6914.82,0.1155,0.0704,14,4.0012,1.7348,26,12,0,0,1055,1
9992,25,Female,86457,PPC,Retention,7593.11,0.1499,0.1061,49,2.3458,2.9441,80,8,0,1,2129,1
9993,32,Female,149257,Referral,Awareness,2151.05,0.2541,0.0748,46,4.8593,10.7081,13,6,2,4,4249,1
9994,44,Female,88309,Email,Retention,6260.8,0.2575,0.1773,18,1.4059,2.606,2,9,6,9,4687,1
9995,63,Female,89998,Email,Awareness,5842.48,0.2553,0.1989,24,7.3844,5.181,26,11,7,1,3551,1
